Applicant_Income,Loan_Amount,Credit_Score,Debt_to_Income_Ratio,Employment_History,Previous_Defaults,Loan_Term,Interest_Rate,Loan_Purpose,Marital_Status,Number_of_Dependents,Residence_Status,Bankruptcies,Annual_Expenses,Co-Applicant_Income,Education_Level,Self_Employed,Home_Ownership,Credit_History_Length,Missed_Payments,Loan_Application_Type,Monthly_Installment,Employment_Type,State,Default
82680,16164,763,0.73,27,4,24,9.9,Medical,Divorced,4,Mortgaged,1,59079,81542,High School,1,Own,2,6,Joint,512,Self-Employed,NC,1
40309,42158,569,0.67,21,4,60,7.3,Home Improvement,Widowed,3,Mortgaged,2,84446,74397,Bachelor's,0,Mortgage,15,2,Joint,454,Retired,OH,0
26970,24071,520,0.32,24,4,60,10.11,Medical,Single,4,Mortgaged,1,73197,47614,PhD,0,Rent,18,3,Joint,2296,Self-Employed,OH,1
92474,11160,451,0.78,16,2,60,4.5,Education,Widowed,0,Owned,0,96752,60741,High School,0,Own,23,6,Individual,268,Self-Employed,PA,0
106704,20810,482,0.3,11,2,60,5.77,Business,Widowed,2,Mortgaged,1,12229,82052,High School,0,Rent,29,4,Individual,4342,Self-Employed,MI,1
66540,10126,698,0.72,15,0,60,9.56,Business,Married,0,Rented,2,45237,72028,Bachelor's,0,Own,8,0,Joint,1615,Salaried,NY,0
40384,35009,371,0.72,36,2,24,5.21,Home Improvement,Married,2,Rented,1,49364,90658,Master's,1,Rent,3,5,Joint,4489,Self-Employed,IL,0
38017,38584,717,0.63,15,1,36,7.79,Education,Single,2,Owned,1,77784,22062,Bachelor's,1,Mortgage,1,8,Joint,4772,Unemployed,IL,0
95880,30396,582,0.49,16,2,60,9.66,Home Improvement,Widowed,2,Mortgaged,1,26966,29677,High School,0,Rent,26,9,Individual,203,Salaried,NC,1
125570,5192,373,0.18,30,4,48,14.67,Personal,Widowed,3,Owned,0,43640,50219,Master's,0,Rent,7,2,Individual,2742,Retired,PA,0
28702,41413,654,0.47,14,0,24,3.5,Medical,Divorced,4,Rented,2,73989,50453,PhD,1,Own,27,3,Individual,1171,Retired,MI,0
20384,17816,796,0.35,12,3,12,8.26,Personal,Divorced,2,Mortgaged,0,45151,29834,Master's,0,Rent,6,9,Individual,2411,Self-Employed,IL,0
20404,44082,627,0.65,39,3,36,7.45,Business,Single,1,Rented,0,34548,23788,PhD,0,Own,29,1,Individual,4907,Retired,IL,0
60943,37130,834,0.63,26,0,48,12.8,Medical,Married,2,Owned,2,36068,24841,Bachelor's,0,Own,1,2,Individual,2758,Retired,TX,1
67926,45142,746,0.74,20,1,60,13.75,Personal,Divorced,4,Owned,2,23887,75945,Master's,0,Rent,9,4,Individual,4504,Unemployed,OH,0
49189,41468,672,0.11,1,3,24,13.84,Business,Single,4,Rented,0,55196,66775,Master's,0,Own,11,5,Joint,3042,Unemployed,GA,0
32763,35698,661,0.67,7,4,24,7.19,Personal,Widowed,3,Mortgaged,0,82433,49268,Bachelor's,0,Mortgage,27,1,Joint,2263,Self-Employed,TX,0
38384,15655,392,0.76,6,3,60,6.31,Medical,Single,2,Mortgaged,1,54278,44269,PhD,0,Rent,27,1,Individual,2719,Self-Employed,NY,0
80100,35075,620,0.65,9,3,48,8.11,Personal,Single,1,Rented,2,11094,56575,PhD,0,Mortgage,22,5,Joint,4641,Unemployed,NY,1
118142,14359,623,0.19,3,4,24,6.8,Medical,Divorced,3,Rented,0,80023,73459,PhD,0,Rent,29,0,Individual,1582,Unemployed,MI,0
29860,41661,683,0.16,35,2,36,11.49,Personal,Divorced,3,Mortgaged,1,24314,89935,Master's,0,Own,5,1,Individual,3568,Self-Employed,OH,0
124293,44579,645,0.11,34,1,48,5.17,Home Improvement,Widowed,2,Rented,0,61447,65355,Master's,1,Mortgage,3,3,Individual,4028,Unemployed,NY,0
100642,47056,402,0.54,2,4,60,10.73,Personal,Widowed,2,Owned,0,52088,34742,PhD,0,Mortgage,29,0,Joint,1942,Self-Employed,IL,0
70612,38272,514,0.54,17,4,48,14.09,Personal,Widowed,3,Mortgaged,2,25269,18865,PhD,0,Own,9,4,Individual,4608,Salaried,GA,0
43574,47581,491,0.79,23,0,48,6.0,Home Improvement,Single,3,Mortgaged,0,31555,95647,Bachelor's,0,Rent,7,2,Individual,1213,Salaried,CA,0
43524,19671,493,0.38,31,1,12,10.96,Business,Single,3,Owned,2,28689,72643,PhD,1,Rent,20,9,Individual,470,Retired,PA,1
89172,32048,679,0.33,33,2,60,4.29,Medical,Divorced,0,Rented,0,31988,53481,Bachelor's,0,Rent,13,0,Individual,1354,Retired,OH,1
30916,15738,702,0.54,1,4,36,4.02,Education,Widowed,3,Mortgaged,1,96901,98912,PhD,0,Rent,1,3,Joint,1486,Self-Employed,CA,0
24809,30963,310,0.68,1,2,60,3.95,Business,Divorced,4,Mortgaged,2,68931,40046,PhD,0,Mortgage,28,0,Joint,1676,Self-Employed,PA,0
52201,48954,486,0.76,9,4,12,4.23,Medical,Widowed,1,Mortgaged,2,98430,93904,PhD,0,Own,20,1,Joint,4495,Self-Employed,IL,1
73330,11773,314,0.66,22,4,60,5.2,Personal,Widowed,1,Rented,1,88162,34644,High School,0,Own,3,9,Joint,3305,Retired,GA,0
33456,41584,596,0.4,14,0,60,9.54,Business,Divorced,2,Mortgaged,2,87497,81472,High School,0,Mortgage,6,6,Joint,2011,Unemployed,NC,0
133748,34894,710,0.54,11,3,36,12.09,Personal,Divorced,3,Rented,1,16769,83578,Bachelor's,0,Own,11,0,Individual,1749,Unemployed,FL,0
76397,5717,351,0.7,16,1,12,4.09,Business,Divorced,1,Owned,2,50641,31083,PhD,0,Own,17,5,Joint,2750,Retired,NY,0
141288,16676,327,0.44,17,0,60,13.38,Business,Widowed,1,Rented,2,44870,16792,High School,0,Own,27,3,Joint,3468,Salaried,PA,0
58765,9434,316,0.25,13,2,60,13.03,Education,Single,4,Rented,2,41348,65146,PhD,0,Mortgage,15,5,Joint,1859,Self-Employed,FL,0
54816,42825,650,0.22,16,4,24,11.59,Home Improvement,Divorced,4,Owned,2,13852,42270,Bachelor's,0,Mortgage,4,4,Joint,250,Self-Employed,PA,0
65106,34100,727,0.1,14,4,60,7.82,Business,Divorced,0,Rented,0,68139,47059,PhD,0,Own,1,5,Joint,137,Retired,MI,0
73932,9994,528,0.6,11,1,36,2.52,Personal,Single,0,Owned,0,74781,98521,PhD,0,Mortgage,1,4,Joint,1154,Self-Employed,FL,0
37100,9234,509,0.18,15,0,24,11.68,Education,Single,1,Mortgaged,0,69663,27026,High School,0,Mortgage,6,1,Individual,4595,Unemployed,PA,0
77091,8764,730,0.27,31,0,12,13.49,Business,Married,2,Owned,2,94824,81117,PhD,0,Mortgage,22,9,Joint,3806,Self-Employed,FL,0
41949,48949,593,0.31,22,2,48,6.69,Home Improvement,Divorced,1,Owned,0,11453,47448,High School,0,Rent,9,3,Individual,998,Unemployed,PA,0
90080,42405,403,0.49,37,0,36,11.47,Personal,Married,2,Mortgaged,2,67730,18915,Master's,0,Mortgage,14,6,Joint,3251,Retired,CA,0
57744,39872,503,0.38,33,0,12,3.28,Education,Married,1,Mortgaged,2,61586,4208,High School,0,Rent,14,3,Individual,982,Salaried,NY,0
65543,47215,352,0.57,33,3,24,11.37,Medical,Single,4,Rented,1,41912,29713,Master's,0,Own,27,4,Individual,755,Self-Employed,NC,0
128319,28185,674,0.14,15,1,48,3.35,Home Improvement,Widowed,3,Rented,1,52140,80090,High School,0,Own,7,1,Individual,2216,Retired,TX,0
112193,48442,353,0.19,33,0,12,9.84,Medical,Widowed,1,Rented,1,96439,53408,Master's,0,Own,6,2,Joint,3353,Self-Employed,NY,0
56187,46153,575,0.45,39,2,36,9.97,Medical,Single,0,Mortgaged,2,43554,5189,High School,1,Mortgage,19,4,Individual,1343,Unemployed,NC,0
132734,16999,634,0.34,6,4,24,6.28,Education,Married,2,Mortgaged,1,88100,58374,PhD,0,Rent,3,3,Joint,3002,Self-Employed,PA,0
27239,41487,330,0.31,32,0,36,3.49,Education,Married,2,Mortgaged,1,78755,24421,High School,1,Mortgage,5,2,Individual,4387,Retired,NC,1
144454,7581,434,0.15,3,0,36,14.37,Education,Married,1,Rented,2,25195,71778,Master's,0,Own,22,1,Individual,2273,Retired,MI,0
34489,7763,357,0.73,6,4,24,9.19,Medical,Married,2,Mortgaged,2,17258,46671,Master's,0,Rent,6,8,Joint,1654,Unemployed,MI,0
134937,32374,404,0.58,17,3,60,9.75,Personal,Divorced,0,Mortgaged,0,82235,82234,Bachelor's,0,Mortgage,8,1,Individual,694,Self-Employed,CA,0
78017,43759,565,0.19,3,1,36,10.19,Education,Married,4,Owned,2,44541,54305,PhD,0,Mortgage,24,8,Joint,4454,Salaried,MI,1
81877,15531,821,0.15,10,3,24,13.64,Home Improvement,Single,3,Owned,0,28426,65761,PhD,0,Own,13,3,Individual,3947,Retired,PA,1
63125,30307,795,0.78,19,2,36,3.25,Education,Married,3,Mortgaged,2,68968,8670,Bachelor's,0,Mortgage,13,9,Joint,1538,Self-Employed,PA,0
69922,35835,552,0.58,10,0,60,13.67,Education,Married,2,Rented,1,66321,96746,Master's,1,Mortgage,1,8,Individual,1910,Unemployed,TX,1
114074,16064,594,0.39,14,3,24,5.5,Education,Single,1,Owned,2,54532,57566,High School,0,Own,19,8,Individual,820,Retired,PA,0
52049,16312,457,0.59,16,1,12,3.47,Medical,Married,2,Mortgaged,0,24506,42675,Bachelor's,1,Rent,21,9,Individual,4516,Self-Employed,NY,0
57131,42548,848,0.63,33,2,12,10.72,Personal,Widowed,0,Owned,2,66760,71922,Bachelor's,0,Mortgage,9,4,Individual,920,Unemployed,NY,1
62944,41945,366,0.65,11,3,12,14.71,Education,Single,1,Owned,2,25959,73815,Bachelor's,0,Own,4,6,Individual,1904,Self-Employed,FL,1
135765,11476,598,0.43,27,0,48,3.22,Medical,Divorced,4,Rented,1,68592,82399,Bachelor's,0,Mortgage,5,3,Individual,1694,Unemployed,GA,0
93963,29565,762,0.4,34,1,36,7.83,Home Improvement,Divorced,0,Mortgaged,2,30626,16692,Bachelor's,0,Rent,17,9,Individual,3356,Self-Employed,FL,1
126884,7382,400,0.11,7,0,36,9.12,Personal,Single,4,Mortgaged,1,44393,39566,Master's,0,Rent,7,3,Individual,4110,Salaried,NY,0
145917,27463,355,0.75,26,0,24,5.65,Medical,Divorced,1,Rented,0,64701,82459,Bachelor's,0,Own,18,0,Individual,111,Self-Employed,IL,1
44285,38402,631,0.52,21,2,48,14.79,Business,Divorced,4,Rented,2,71096,46547,Master's,0,Own,13,9,Joint,3907,Unemployed,PA,1
57626,31345,692,0.24,23,1,36,10.51,Home Improvement,Divorced,0,Rented,0,27730,48825,Master's,0,Mortgage,28,8,Joint,507,Salaried,GA,1
62808,49764,680,0.74,1,4,24,13.05,Home Improvement,Single,0,Mortgaged,2,19306,46065,High School,0,Own,1,9,Joint,1516,Salaried,GA,0
108464,31946,391,0.74,30,0,60,7.7,Business,Married,2,Owned,1,10013,57523,Bachelor's,0,Own,14,7,Individual,4263,Retired,MI,1
73871,19162,746,0.79,21,1,36,6.92,Medical,Divorced,1,Mortgaged,2,35747,66084,Bachelor's,1,Own,14,8,Individual,3836,Retired,IL,1
39198,13397,408,0.71,0,0,36,9.41,Medical,Widowed,3,Mortgaged,1,44594,65537,High School,0,Mortgage,13,0,Individual,4039,Retired,FL,0
39758,27335,616,0.8,13,3,60,7.94,Home Improvement,Married,3,Rented,0,38118,17441,PhD,0,Own,29,1,Joint,2938,Unemployed,NC,0
35254,19394,467,0.27,24,3,60,11.44,Medical,Married,4,Rented,0,39055,13625,PhD,1,Rent,18,7,Joint,3250,Unemployed,MI,0
64238,32197,734,0.69,35,1,36,5.82,Business,Divorced,3,Rented,1,97427,10465,Bachelor's,0,Own,8,7,Joint,444,Self-Employed,CA,0
21252,27010,741,0.68,35,2,60,8.12,Medical,Divorced,3,Mortgaged,2,12561,40520,PhD,0,Mortgage,1,0,Individual,4896,Salaried,OH,0
59764,29123,517,0.26,2,4,24,13.69,Home Improvement,Married,0,Rented,1,21841,97212,Bachelor's,0,Mortgage,15,9,Individual,3022,Unemployed,TX,0
97709,27387,521,0.17,4,3,36,11.95,Medical,Divorced,0,Rented,1,44670,43892,PhD,0,Rent,17,4,Individual,3181,Self-Employed,OH,0
57441,7890,827,0.79,0,2,36,4.6,Personal,Single,0,Owned,1,21350,5626,Master's,1,Rent,17,5,Joint,4777,Self-Employed,GA,0
112234,32769,577,0.31,18,4,12,13.59,Business,Single,3,Owned,1,51364,86965,PhD,0,Mortgage,27,4,Joint,2391,Unemployed,CA,0
73682,48626,765,0.71,32,3,36,9.86,Business,Divorced,4,Rented,0,64872,86131,PhD,0,Mortgage,2,5,Joint,3487,Salaried,OH,0
79494,13026,329,0.1,29,4,12,10.99,Education,Married,1,Owned,1,60010,51313,Master's,0,Mortgage,14,6,Joint,4032,Unemployed,PA,0
101317,8306,658,0.11,11,0,60,6.18,Medical,Divorced,2,Mortgaged,1,24387,42525,High School,0,Mortgage,1,9,Individual,3639,Self-Employed,IL,0
85215,38665,587,0.43,9,1,60,8.02,Business,Widowed,4,Owned,0,52957,16978,Master's,0,Rent,2,5,Individual,4004,Unemployed,IL,0
98587,14277,385,0.27,33,3,24,12.59,Medical,Single,0,Rented,0,26592,10959,PhD,0,Mortgage,27,2,Individual,1593,Retired,GA,0
125185,47239,533,0.58,15,3,12,6.63,Personal,Married,4,Mortgaged,0,56965,59498,Bachelor's,0,Rent,7,5,Joint,3996,Self-Employed,PA,0
26949,19683,612,0.5,39,0,36,4.56,Home Improvement,Widowed,1,Mortgaged,2,77358,11961,Bachelor's,0,Mortgage,1,8,Individual,573,Unemployed,GA,1
127825,5670,664,0.15,28,3,12,7.23,Home Improvement,Divorced,0,Owned,2,17741,54423,PhD,0,Rent,10,5,Joint,1379,Unemployed,TX,0
75393,28675,568,0.21,14,3,60,3.37,Education,Single,1,Rented,0,76081,26510,High School,1,Mortgage,18,5,Joint,943,Salaried,OH,0
93553,22889,430,0.37,10,3,60,11.47,Education,Widowed,2,Rented,1,68147,56479,Bachelor's,0,Own,3,4,Joint,3698,Salaried,MI,1
26941,49535,650,0.23,33,3,24,4.35,Business,Married,4,Owned,1,76663,14410,High School,0,Mortgage,18,0,Individual,3813,Retired,NY,0
45934,18006,479,0.65,35,3,60,6.06,Business,Single,2,Owned,0,23355,73052,Bachelor's,0,Rent,19,4,Individual,4570,Self-Employed,MI,0
43386,31531,779,0.39,29,2,12,13.51,Business,Divorced,3,Owned,0,63244,39593,High School,0,Mortgage,13,0,Individual,3631,Retired,TX,0
145362,26639,462,0.17,34,3,36,9.26,Personal,Divorced,4,Rented,2,26630,12119,Bachelor's,0,Mortgage,23,7,Individual,674,Retired,TX,0
81886,21633,395,0.44,8,0,36,6.52,Education,Single,3,Owned,0,69921,6482,Bachelor's,0,Own,2,0,Individual,379,Retired,NC,0
95745,39660,809,0.16,17,3,12,9.35,Education,Widowed,1,Owned,2,67808,89256,Bachelor's,0,Mortgage,3,7,Individual,867,Salaried,NY,0
103251,8439,664,0.19,18,4,24,5.23,Home Improvement,Single,3,Owned,0,49212,54072,Bachelor's,0,Own,22,3,Individual,3685,Unemployed,TX,0
114456,37172,652,0.27,38,4,36,2.81,Education,Single,1,Rented,1,10619,81972,PhD,0,Mortgage,4,2,Joint,4789,Retired,GA,0
73413,40622,735,0.7,3,0,12,10.05,Education,Single,2,Mortgaged,0,37611,49061,Bachelor's,0,Own,17,3,Individual,703,Salaried,TX,1
76800,16577,382,0.75,5,2,12,11.43,Personal,Widowed,0,Rented,1,36991,82176,High School,0,Own,8,1,Individual,2876,Unemployed,CA,1
117239,16763,524,0.68,32,0,60,13.5,Business,Single,2,Rented,0,84957,97501,High School,0,Own,23,2,Individual,2666,Unemployed,FL,0
62318,25176,711,0.33,31,2,60,12.15,Personal,Married,3,Mortgaged,2,84084,7755,Master's,0,Mortgage,8,3,Individual,1616,Self-Employed,GA,1
139803,49386,417,0.29,15,1,24,14.08,Medical,Divorced,1,Rented,0,45146,60675,High School,0,Own,25,8,Joint,2651,Salaried,OH,0
90173,29255,781,0.48,10,4,24,14.82,Home Improvement,Widowed,3,Mortgaged,1,62503,57358,Bachelor's,0,Mortgage,25,9,Individual,4623,Retired,NC,0
90390,46003,491,0.61,21,4,24,11.81,Home Improvement,Married,0,Mortgaged,1,43652,84816,High School,1,Rent,3,1,Joint,1626,Self-Employed,TX,1
72329,24996,406,0.8,35,4,12,13.35,Home Improvement,Single,4,Mortgaged,1,39172,67660,Bachelor's,1,Mortgage,15,2,Joint,1590,Unemployed,CA,1
142418,40386,681,0.19,22,2,12,10.92,Business,Married,4,Mortgaged,0,19950,20169,Bachelor's,0,Mortgage,11,3,Individual,144,Retired,PA,1
63088,26062,689,0.13,25,0,60,4.64,Business,Widowed,4,Rented,2,23031,58339,Master's,0,Rent,9,2,Individual,3566,Retired,NY,1
136868,40931,543,0.59,30,2,36,4.77,Business,Divorced,3,Mortgaged,2,85185,19333,PhD,0,Own,11,2,Individual,2348,Unemployed,IL,0
123196,40710,767,0.68,28,4,24,3.88,Home Improvement,Widowed,4,Owned,2,92470,83585,High School,0,Mortgage,6,8,Individual,3294,Self-Employed,TX,0
59811,39693,837,0.69,4,4,48,14.29,Home Improvement,Single,1,Mortgaged,1,18391,38986,High School,0,Mortgage,10,4,Individual,1642,Self-Employed,FL,0
134825,40740,509,0.57,37,4,24,10.91,Home Improvement,Single,0,Mortgaged,1,62894,94553,Bachelor's,0,Mortgage,10,8,Joint,4224,Self-Employed,TX,1
75479,16705,372,0.77,24,4,60,12.37,Medical,Divorced,2,Rented,2,39010,77659,High School,0,Own,18,5,Individual,1606,Unemployed,TX,0
105392,48408,608,0.46,33,1,12,6.64,Medical,Widowed,1,Owned,2,60595,96588,High School,0,Own,13,9,Individual,1787,Salaried,TX,0
107369,33047,485,0.74,11,4,60,8.26,Home Improvement,Widowed,0,Mortgaged,0,90607,60069,PhD,1,Rent,17,7,Joint,2470,Unemployed,NC,0
137520,15966,552,0.78,21,2,60,3.0,Business,Widowed,2,Owned,0,89638,15179,High School,0,Mortgage,4,0,Joint,4804,Unemployed,PA,1
39963,22374,312,0.69,8,4,60,13.61,Business,Married,4,Mortgaged,0,26437,2898,Bachelor's,0,Rent,25,7,Joint,2519,Retired,CA,0
75123,16138,598,0.32,19,3,48,13.16,Medical,Divorced,2,Rented,2,75699,23825,PhD,0,Own,18,0,Joint,1553,Unemployed,NY,0
145911,20935,375,0.24,28,1,48,12.31,Medical,Widowed,3,Owned,2,23697,94098,High School,0,Own,1,8,Individual,1422,Unemployed,NY,1
122468,5489,350,0.48,28,4,24,3.23,Home Improvement,Divorced,3,Owned,2,29173,81563,Bachelor's,0,Rent,29,2,Individual,2738,Salaried,MI,0
112705,49516,448,0.42,26,3,12,4.68,Home Improvement,Married,4,Rented,1,26197,96523,Bachelor's,0,Own,18,8,Individual,2734,Unemployed,GA,1
93477,27260,421,0.71,16,2,60,6.68,Business,Widowed,4,Rented,2,84981,79327,High School,0,Mortgage,7,7,Individual,1099,Retired,NC,0
34388,31069,510,0.17,4,1,36,5.79,Education,Married,1,Rented,0,85057,75059,PhD,0,Own,29,6,Joint,1783,Self-Employed,GA,1
25569,24275,579,0.28,12,4,24,12.98,Business,Single,1,Rented,0,84713,45667,Master's,0,Own,5,0,Individual,2603,Retired,PA,1
89836,41284,837,0.63,14,2,24,4.94,Business,Single,3,Owned,1,86916,96953,Bachelor's,0,Rent,16,6,Joint,2902,Salaried,NY,1
124573,44178,455,0.17,14,3,60,9.15,Home Improvement,Single,0,Rented,0,48127,1245,High School,0,Own,5,1,Joint,3992,Retired,NC,0
56586,37821,537,0.32,17,1,24,9.64,Education,Divorced,1,Owned,0,58982,18709,Master's,1,Own,10,1,Individual,3188,Self-Employed,CA,0
147018,21999,675,0.37,1,4,60,7.81,Education,Widowed,0,Mortgaged,1,41225,56677,Bachelor's,0,Rent,29,8,Individual,595,Self-Employed,OH,1
32015,43712,381,0.54,22,2,24,5.51,Home Improvement,Widowed,3,Mortgaged,0,27464,35133,PhD,0,Mortgage,29,8,Individual,599,Unemployed,TX,1
65002,45172,791,0.21,12,1,12,14.5,Personal,Married,1,Rented,1,24769,27689,Master's,0,Rent,16,0,Individual,4785,Retired,NY,0
136594,38722,655,0.7,3,3,24,7.67,Home Improvement,Married,0,Rented,0,31025,19522,High School,0,Mortgage,4,6,Individual,2426,Retired,TX,0
26254,15625,572,0.41,24,4,24,11.59,Medical,Single,0,Owned,1,18657,31935,Master's,1,Mortgage,1,4,Joint,4539,Retired,FL,1
37144,6629,343,0.74,10,1,36,4.8,Education,Divorced,1,Owned,1,83247,41102,Master's,0,Rent,8,5,Joint,3418,Salaried,IL,0
44214,15973,422,0.43,11,3,12,12.79,Home Improvement,Divorced,4,Mortgaged,2,47367,59293,Bachelor's,0,Rent,28,0,Individual,2587,Unemployed,NC,1
125654,11859,648,0.29,12,3,12,5.2,Business,Married,2,Owned,1,73875,24729,Bachelor's,0,Rent,1,5,Individual,1023,Salaried,NC,0
100719,46609,629,0.2,8,2,12,10.94,Business,Married,4,Rented,0,48429,72797,High School,0,Own,26,0,Individual,2942,Salaried,FL,0
91774,48307,708,0.1,37,3,24,8.83,Business,Widowed,2,Mortgaged,2,35950,52420,PhD,0,Mortgage,28,3,Joint,4139,Self-Employed,PA,1
26090,41046,622,0.47,5,3,48,4.33,Home Improvement,Widowed,0,Mortgaged,2,89172,20857,Bachelor's,0,Mortgage,3,1,Joint,1122,Salaried,OH,0
31637,26839,410,0.18,9,0,24,2.81,Personal,Married,1,Rented,2,39212,64248,Master's,0,Mortgage,18,1,Individual,4771,Self-Employed,GA,0
42415,32216,388,0.37,22,3,60,14.13,Medical,Widowed,3,Owned,1,15515,57337,Master's,0,Rent,2,0,Individual,2450,Retired,FL,1
44071,23945,732,0.51,14,4,36,4.07,Business,Married,1,Rented,1,69150,90645,High School,0,Mortgage,25,6,Individual,4690,Unemployed,GA,0
78243,11539,398,0.29,22,1,12,11.31,Home Improvement,Divorced,4,Owned,2,69470,81461,Bachelor's,1,Mortgage,25,1,Joint,3171,Self-Employed,IL,0
130951,38625,838,0.22,39,4,60,10.66,Personal,Single,2,Mortgaged,1,41202,39548,PhD,1,Mortgage,5,6,Individual,916,Self-Employed,NY,0
145827,9886,445,0.64,36,4,60,6.77,Education,Married,1,Rented,0,41028,88889,Bachelor's,0,Mortgage,11,1,Joint,656,Salaried,MI,0
128215,12485,556,0.76,33,2,48,4.82,Education,Married,2,Mortgaged,0,18610,79852,High School,0,Rent,14,6,Individual,4253,Retired,NY,1
61240,36455,488,0.17,15,0,12,4.73,Medical,Widowed,4,Mortgaged,0,24570,12980,PhD,0,Own,18,3,Individual,1505,Salaried,NY,0
146146,21767,539,0.21,31,0,24,9.82,Home Improvement,Married,4,Rented,1,27843,49938,Bachelor's,0,Own,10,8,Individual,3148,Self-Employed,TX,1
103807,33453,802,0.77,37,4,12,9.34,Home Improvement,Divorced,1,Mortgaged,0,30916,71841,Master's,0,Rent,7,0,Individual,723,Unemployed,FL,0
121570,15744,570,0.13,39,1,36,13.45,Business,Single,3,Owned,0,16029,66001,High School,0,Own,8,2,Individual,3773,Retired,GA,0
53434,42102,819,0.78,4,0,12,10.5,Personal,Widowed,3,Rented,1,75382,96533,PhD,0,Mortgage,28,4,Joint,3413,Retired,IL,0
89724,17226,849,0.1,16,0,60,12.74,Medical,Divorced,2,Owned,1,32673,10711,PhD,1,Own,25,6,Joint,3498,Self-Employed,GA,0
135359,32869,413,0.71,21,4,60,2.91,Personal,Single,1,Owned,0,28597,32908,Bachelor's,0,Own,20,6,Joint,365,Unemployed,CA,1
95697,27588,638,0.32,38,0,24,10.89,Medical,Widowed,0,Owned,2,59749,83647,PhD,0,Mortgage,17,5,Joint,2954,Unemployed,FL,0
48732,18440,658,0.76,17,2,24,5.42,Home Improvement,Divorced,4,Rented,2,42310,11831,Master's,0,Mortgage,7,4,Individual,2461,Salaried,NY,0
141465,36709,633,0.32,27,4,24,5.66,Home Improvement,Married,2,Owned,1,91460,1991,PhD,1,Mortgage,23,4,Joint,4067,Unemployed,OH,0
31314,27495,468,0.56,12,0,36,11.51,Medical,Widowed,4,Rented,1,81064,58614,High School,0,Rent,16,3,Individual,2478,Self-Employed,NY,0
43954,42019,638,0.16,0,0,12,12.42,Personal,Married,2,Owned,1,63901,82622,Master's,0,Own,17,8,Individual,1005,Salaried,FL,0
77108,49948,560,0.27,18,0,48,7.15,Education,Widowed,1,Rented,2,10046,57513,Master's,0,Rent,4,7,Individual,3249,Retired,IL,0
107044,5922,498,0.64,33,4,12,12.38,Education,Single,2,Owned,0,87656,92378,Bachelor's,0,Rent,4,8,Individual,3488,Salaried,PA,0
107505,32526,510,0.47,3,1,24,8.05,Business,Widowed,2,Mortgaged,2,74438,67617,Master's,0,Mortgage,28,6,Individual,2597,Salaried,IL,0
131195,12957,586,0.75,2,3,36,13.22,Business,Widowed,0,Owned,1,36088,43292,PhD,0,Own,1,4,Individual,128,Unemployed,NY,0
123081,38998,771,0.4,9,0,12,2.81,Personal,Divorced,2,Mortgaged,2,34274,91545,PhD,0,Rent,23,9,Individual,1813,Self-Employed,NC,1
56668,48395,781,0.71,27,3,60,3.54,Home Improvement,Widowed,3,Mortgaged,1,11286,75158,Bachelor's,0,Mortgage,3,1,Joint,1487,Retired,PA,0
43061,29031,322,0.41,33,3,12,12.2,Personal,Single,2,Owned,0,42176,37923,PhD,0,Rent,12,3,Joint,2919,Self-Employed,PA,0
99252,15006,408,0.79,38,0,60,10.3,Medical,Divorced,2,Owned,1,61853,44405,PhD,1,Own,17,5,Joint,4292,Salaried,NC,0
59749,42701,595,0.77,18,0,12,9.49,Education,Married,1,Mortgaged,0,52908,33032,Master's,0,Mortgage,16,7,Joint,849,Unemployed,CA,0
149668,30939,305,0.33,35,3,12,10.17,Business,Widowed,2,Rented,0,43710,23849,Bachelor's,0,Rent,28,4,Individual,780,Self-Employed,MI,0
124680,25324,849,0.72,2,1,12,14.13,Personal,Single,0,Owned,2,53661,83683,Bachelor's,1,Own,14,8,Joint,4717,Retired,PA,0
36907,27867,502,0.69,22,3,24,10.69,Personal,Single,1,Mortgaged,1,72422,24130,PhD,1,Own,23,3,Individual,2703,Unemployed,CA,1
38777,5203,624,0.25,16,1,60,10.59,Medical,Widowed,4,Rented,2,56770,57350,PhD,0,Rent,3,5,Joint,1277,Retired,MI,0
113229,21544,543,0.54,6,2,36,11.99,Home Improvement,Widowed,3,Owned,1,28674,94230,High School,0,Own,19,3,Individual,3311,Retired,MI,1
71745,20899,626,0.15,25,1,48,13.33,Home Improvement,Married,3,Rented,1,38301,58783,Bachelor's,1,Mortgage,29,5,Joint,2167,Salaried,PA,0
128464,34063,346,0.69,17,4,60,5.77,Education,Married,4,Mortgaged,1,94579,64783,Master's,0,Mortgage,29,9,Joint,3653,Self-Employed,NC,0
148077,30344,312,0.22,5,0,24,10.21,Business,Married,2,Owned,2,27515,90124,PhD,0,Mortgage,19,2,Individual,390,Self-Employed,GA,1
111865,8748,679,0.15,30,2,60,9.8,Home Improvement,Married,0,Rented,2,77904,22263,High School,1,Mortgage,16,7,Joint,3536,Retired,OH,0
132428,44486,664,0.38,28,3,36,4.19,Home Improvement,Married,0,Owned,1,39145,65082,High School,0,Rent,4,3,Individual,313,Unemployed,IL,0
101818,6093,641,0.5,8,1,60,9.0,Home Improvement,Married,0,Rented,2,73759,30977,Master's,0,Rent,21,6,Individual,756,Unemployed,OH,0
