Applicant_Income,Loan_Amount,Credit_Score,Debt_to_Income_Ratio,Employment_History,Previous_Defaults,Loan_Term,Interest_Rate,Loan_Purpose,Marital_Status,Number_of_Dependents,Residence_Status,Bankruptcies,Annual_Expenses,Co-Applicant_Income,Education_Level,Self_Employed,Home_Ownership,Credit_History_Length,Missed_Payments,Loan_Application_Type,Monthly_Installment,Employment_Type,State,Default
74479,19516,660,0.57,14,4,24,10.07,Business,Married,5,Mortgaged,2,48111,93697,Master's,1,Mortgage,30,1,Individual,4132,Retired,CA,1
147050,33675,750,0.35,31,0,72,10.34,Medical,Single,3,Rented,2,73712,13603,High School,1,Own,19,0,Joint,3620,Self-Employed,GA,1
33654,10833,724,0.35,7,5,12,3.53,Business,Single,3,Mortgaged,2,13926,96033,High School,0,Rent,22,0,Joint,4257,Retired,MI,1
86555,21331,815,0.14,11,0,12,2.02,Education,Single,3,Mortgaged,0,102079,69373,PhD,0,Mortgage,6,2,Individual,2678,Salaried,TX,0
32362,30339,393,0.17,2,2,36,10.51,Education,Married,0,Rented,0,48762,11931,PhD,0,Mortgage,27,9,Joint,1054,Salaried,NC,1
100692,33414,566,0.66,28,3,12,4.6,Education,Single,1,Rented,2,99130,29471,High School,0,Rent,34,6,Joint,367,Salaried,PA,1
98827,23756,468,0.18,16,0,36,11.5,Medical,Widowed,5,Mortgaged,0,43475,94731,High School,0,Mortgage,2,2,Individual,1968,Unemployed,OH,1
75588,19895,508,0.64,27,2,60,7.44,Medical,Divorced,1,Mortgaged,0,117595,106767,Master's,0,Mortgage,15,10,Individual,5181,Salaried,TX,0
110674,18287,376,0.45,19,5,48,14.14,Education,Single,1,Mortgaged,2,93986,68333,Master's,0,Own,15,7,Joint,1890,Unemployed,TX,0
62651,31315,488,0.27,15,5,48,10.03,Medical,Single,5,Rented,3,118862,86899,PhD,0,Rent,4,10,Individual,1550,Salaried,IL,1
58520,11808,328,0.65,24,2,60,10.61,Medical,Widowed,2,Owned,0,72541,98908,Bachelor's,0,Rent,1,7,Individual,1745,Self-Employed,MI,0
129306,7853,561,0.63,35,4,36,8.85,Home Improvement,Widowed,4,Rented,3,33293,100856,High School,0,Rent,19,7,Individual,4183,Self-Employed,OH,0
115868,42019,617,0.76,33,4,48,4.37,Personal,Widowed,1,Mortgaged,3,113264,94149,Master's,1,Own,2,7,Joint,395,Retired,TX,0
115247,28691,497,0.78,15,1,24,7.57,Education,Single,1,Mortgaged,0,101749,70066,PhD,1,Rent,3,1,Joint,727,Self-Employed,MI,0
56623,31226,798,0.68,41,0,48,8.91,Personal,Single,4,Rented,2,32091,35910,High School,1,Mortgage,31,3,Individual,2887,Unemployed,MI,1
31056,39565,821,0.35,21,4,36,4.25,Business,Single,2,Mortgaged,2,59336,35157,High School,0,Mortgage,30,3,Joint,353,Salaried,FL,0
140154,32209,681,0.43,3,0,60,8.85,Personal,Married,1,Rented,0,46963,36184,Master's,0,Own,15,4,Joint,1061,Retired,FL,1
129287,23064,464,0.4,16,0,48,4.16,Home Improvement,Married,5,Owned,1,14110,95267,Master's,0,Own,10,9,Individual,3594,Salaried,NY,0
144238,57727,331,0.47,19,0,72,6.55,Education,Married,2,Rented,1,92547,48566,High School,0,Own,19,3,Individual,779,Unemployed,CA,1
65782,51557,471,0.22,25,2,12,12.75,Education,Married,4,Mortgaged,2,71686,52897,PhD,0,Mortgage,16,10,Individual,5205,Self-Employed,GA,0
116779,45602,336,0.79,7,1,48,2.78,Business,Single,3,Rented,2,54394,45052,Bachelor's,0,Mortgage,2,2,Individual,848,Retired,MI,0
42629,54125,521,0.43,37,1,60,6.23,Education,Single,0,Rented,1,88688,94532,High School,0,Own,6,4,Joint,5362,Unemployed,IL,1
35093,19351,575,0.26,38,4,48,13.46,Home Improvement,Single,4,Rented,2,44118,108234,Bachelor's,0,Rent,5,3,Joint,2110,Self-Employed,FL,1
145657,27657,639,0.44,32,1,48,10.26,Home Improvement,Divorced,2,Rented,0,111790,84597,PhD,0,Mortgage,15,3,Joint,3994,Retired,GA,0
133690,19739,755,0.15,9,2,48,8.3,Education,Divorced,1,Mortgaged,3,46163,66704,PhD,0,Mortgage,14,10,Joint,2355,Salaried,TX,0
117622,13193,450,0.1,33,2,72,11.52,Home Improvement,Married,0,Rented,2,97187,48593,Bachelor's,0,Own,31,9,Individual,1961,Salaried,NC,0
150597,10179,374,0.7,16,4,48,11.2,Medical,Widowed,0,Mortgaged,0,62891,21665,Master's,0,Mortgage,3,11,Joint,408,Unemployed,IL,1
58684,40458,461,0.33,34,1,48,10.86,Home Improvement,Widowed,2,Mortgaged,2,45172,97289,High School,0,Rent,18,5,Joint,1958,Retired,TX,0
70932,18278,778,0.24,42,0,60,9.25,Business,Married,4,Rented,2,21044,71119,Master's,0,Own,1,7,Individual,1332,Retired,MI,1
34604,57535,723,0.71,30,1,12,10.73,Personal,Widowed,2,Owned,1,62807,53746,Master's,0,Rent,29,1,Joint,4077,Self-Employed,CA,1
52468,43568,597,0.65,35,3,24,14.7,Business,Married,2,Owned,2,65685,95972,Bachelor's,1,Rent,34,0,Joint,413,Unemployed,GA,1
88060,54351,664,0.38,34,0,24,15.38,Medical,Married,0,Mortgaged,3,16939,44192,Master's,1,Own,3,0,Joint,1138,Unemployed,NC,0
82229,25032,359,0.52,17,3,24,11.74,Education,Divorced,3,Owned,0,90100,103170,Master's,0,Own,21,8,Joint,2302,Salaried,MI,0
153298,9807,783,0.28,23,3,72,12.1,Business,Married,2,Owned,3,17103,78620,Master's,0,Mortgage,34,9,Individual,1302,Salaried,FL,0
69183,24170,372,0.24,4,3,60,7.75,Home Improvement,Single,2,Mortgaged,3,27224,105533,Master's,0,Rent,31,4,Joint,2790,Salaried,OH,0
69763,59119,702,0.64,13,1,48,7.85,Medical,Single,2,Owned,2,50144,2198,Master's,0,Rent,28,1,Individual,2017,Unemployed,CA,0
47682,16962,332,0.41,0,1,24,10.81,Personal,Married,4,Mortgaged,3,98676,107327,High School,0,Own,2,1,Joint,4778,Retired,MI,1
104370,16459,628,0.13,32,4,60,12.15,Personal,Married,1,Owned,3,106932,35463,Master's,0,Mortgage,22,7,Individual,1097,Self-Employed,NY,0
75648,12882,552,0.41,34,1,36,9.44,Personal,Divorced,0,Mortgaged,1,47559,26718,Bachelor's,0,Own,16,5,Individual,1866,Salaried,GA,1
126790,45603,350,0.62,29,4,12,11.64,Home Improvement,Single,3,Owned,0,116590,83797,Bachelor's,0,Rent,11,3,Joint,2459,Unemployed,FL,0
77870,41126,827,0.17,9,5,36,10.03,Personal,Married,5,Rented,0,20580,56156,PhD,0,Mortgage,29,7,Individual,2987,Salaried,MI,0
54624,15680,548,0.17,8,5,24,10.19,Medical,Divorced,4,Owned,1,44591,99073,Master's,1,Mortgage,16,9,Joint,3428,Salaried,PA,1
98670,17967,392,0.11,11,1,48,6.39,Medical,Single,4,Mortgaged,3,28268,39038,PhD,0,Own,21,10,Joint,2730,Salaried,PA,0
159658,19995,469,0.49,17,2,48,2.98,Education,Widowed,2,Rented,3,80144,99803,Bachelor's,0,Own,31,6,Individual,5470,Self-Employed,NC,0
132390,20471,505,0.53,1,4,24,9.09,Medical,Single,2,Mortgaged,3,12596,1103,Master's,0,Own,8,4,Joint,285,Salaried,MI,1
67960,23282,503,0.72,1,5,24,6.42,Business,Married,1,Owned,1,109409,105606,PhD,0,Rent,22,11,Individual,1368,Self-Employed,MI,1
147131,14194,322,0.53,29,5,12,11.1,Education,Married,2,Owned,1,42502,68770,PhD,0,Mortgage,34,8,Individual,1733,Retired,NC,0
43031,9546,684,0.47,27,5,24,6.19,Education,Single,5,Rented,2,55412,102308,Master's,0,Mortgage,3,10,Individual,4327,Salaried,FL,0
67873,27626,736,0.8,37,3,12,7.32,Home Improvement,Single,1,Owned,2,41711,82309,Bachelor's,0,Mortgage,13,11,Joint,2074,Unemployed,FL,1
85275,54873,789,0.25,36,0,12,4.93,Education,Widowed,0,Owned,2,85235,84008,Master's,1,Rent,2,7,Joint,5079,Unemployed,OH,1
77932,13521,658,0.77,3,5,36,6.7,Home Improvement,Divorced,1,Rented,0,54460,61502,PhD,1,Mortgage,15,5,Individual,280,Unemployed,NY,1
33433,25801,377,0.5,20,4,24,7.98,Business,Divorced,1,Owned,0,50770,53185,High School,0,Own,19,11,Individual,3596,Retired,CA,0
51303,9030,331,0.68,24,2,12,8.89,Personal,Divorced,5,Rented,0,38212,104151,Bachelor's,0,Rent,23,10,Joint,3572,Self-Employed,CA,0
87669,11245,767,0.67,2,1,24,15.16,Education,Single,0,Rented,3,62021,392,Bachelor's,1,Own,25,8,Individual,3335,Self-Employed,TX,0
105508,42261,711,0.4,31,2,24,10.43,Home Improvement,Single,3,Owned,2,34687,15969,High School,0,Own,34,7,Individual,5209,Retired,FL,0
99539,21259,680,0.14,1,4,72,2.98,Medical,Divorced,2,Owned,1,97715,109639,PhD,1,Own,23,1,Individual,2695,Retired,IL,0
37405,43286,422,0.67,37,3,72,15.18,Personal,Widowed,4,Owned,0,45410,26928,Master's,0,Mortgage,23,9,Joint,3800,Retired,TX,0
55290,30962,766,0.27,44,2,48,11.58,Education,Divorced,1,Mortgaged,1,59345,99556,PhD,1,Own,20,6,Individual,4590,Unemployed,MI,1
32510,8369,576,0.81,6,1,60,11.27,Medical,Single,2,Owned,1,29621,50369,Master's,0,Own,31,11,Joint,2890,Self-Employed,IL,1
137421,51411,848,0.41,25,4,36,13.94,Home Improvement,Single,5,Mortgaged,1,75188,35374,High School,1,Rent,23,11,Joint,1292,Salaried,NC,1
104270,44299,720,0.38,39,2,48,7.49,Education,Divorced,1,Owned,2,76927,34656,Master's,1,Mortgage,32,9,Individual,5633,Self-Employed,CA,0
73144,34222,433,0.6,0,3,24,9.7,Education,Single,0,Mortgaged,0,51130,10559,High School,1,Mortgage,18,4,Individual,4252,Retired,GA,0
38053,28230,415,0.31,15,3,12,2.42,Home Improvement,Divorced,5,Rented,3,64625,24953,PhD,0,Rent,26,4,Individual,3866,Retired,PA,0
58635,18300,569,0.54,18,2,12,7.54,Home Improvement,Married,3,Mortgaged,3,93163,66133,High School,1,Rent,14,3,Joint,1863,Retired,CA,0
86406,7496,700,0.78,21,4,48,11.18,Personal,Divorced,4,Mortgaged,3,29587,99558,Master's,0,Own,34,5,Joint,5543,Retired,GA,0
125281,6416,545,0.65,14,0,24,11.25,Education,Divorced,4,Mortgaged,3,68270,106851,Master's,0,Rent,6,11,Individual,4308,Retired,PA,0
63263,8810,415,0.13,20,5,72,12.94,Education,Married,5,Rented,2,82912,38356,Master's,0,Mortgage,32,11,Joint,541,Retired,MI,1
73494,43906,672,0.46,18,1,12,15.87,Home Improvement,Married,2,Owned,2,35283,81077,PhD,0,Rent,32,3,Joint,3886,Unemployed,GA,0
60046,33690,661,0.72,38,3,24,8.08,Medical,Single,0,Rented,1,109491,25837,Bachelor's,0,Rent,6,8,Joint,1453,Retired,GA,1
79549,55748,783,0.73,35,3,72,2.74,Home Improvement,Married,0,Owned,2,61598,72426,Bachelor's,1,Mortgage,9,5,Individual,3969,Retired,MI,1
70787,21448,368,0.7,36,1,36,5.17,Business,Single,5,Owned,1,86488,8722,Master's,0,Rent,5,11,Joint,4254,Unemployed,IL,0
105610,44526,501,0.41,34,0,24,3.86,Business,Single,5,Owned,3,28708,70869,Bachelor's,0,Own,31,6,Joint,1770,Unemployed,IL,0
38266,34868,802,0.51,0,1,36,15.59,Business,Single,0,Rented,0,16228,106477,High School,0,Own,1,6,Individual,1901,Salaried,GA,0
82730,9790,361,0.73,39,5,72,11.77,Personal,Married,1,Mortgaged,2,74889,79626,High School,1,Mortgage,10,10,Individual,572,Unemployed,OH,0
59775,25868,767,0.4,9,3,48,9.11,Education,Widowed,1,Mortgaged,3,112006,77779,Master's,0,Mortgage,14,2,Joint,1282,Retired,CA,0
34326,57955,369,0.15,7,2,60,14.94,Education,Single,4,Owned,3,27898,39182,Master's,0,Rent,33,8,Individual,4127,Retired,FL,0
32906,43544,532,0.54,34,3,12,7.77,Medical,Married,4,Owned,0,56113,72055,High School,0,Own,34,11,Individual,2237,Retired,PA,0
131291,10338,652,0.63,13,0,36,7.68,Business,Single,1,Rented,0,71277,23136,Bachelor's,0,Rent,20,0,Individual,5262,Retired,TX,1
126657,10318,444,0.72,8,2,36,4.33,Medical,Single,3,Mortgaged,2,52248,47162,Bachelor's,1,Mortgage,2,7,Individual,1929,Salaried,CA,0
89399,31838,762,0.28,18,2,48,5.57,Medical,Married,4,Mortgaged,3,50718,41528,High School,0,Rent,8,0,Individual,1606,Unemployed,NC,0
50076,36211,554,0.37,31,4,60,11.15,Home Improvement,Widowed,2,Rented,3,99066,51559,High School,0,Rent,27,5,Individual,4570,Unemployed,GA,0
85470,11010,668,0.43,36,2,12,12.47,Personal,Divorced,4,Owned,3,100278,23009,High School,0,Own,30,7,Joint,4194,Unemployed,FL,0
45614,49026,764,0.52,29,0,60,5.05,Business,Single,3,Rented,0,52682,62664,PhD,0,Mortgage,24,6,Individual,1059,Salaried,PA,0
30478,18547,473,0.25,9,4,60,12.32,Home Improvement,Single,4,Rented,2,97056,52728,High School,0,Own,6,10,Joint,272,Retired,CA,1
140477,56499,844,0.5,10,3,60,9.14,Medical,Divorced,2,Owned,2,74303,55125,PhD,1,Rent,13,6,Joint,4132,Unemployed,MI,0
81911,32194,605,0.12,28,5,48,9.2,Business,Married,2,Rented,1,79908,71019,PhD,0,Own,26,4,Individual,4808,Self-Employed,NY,1
103611,47039,473,0.15,39,1,60,11.55,Education,Divorced,4,Rented,0,102881,23303,Master's,0,Mortgage,14,8,Joint,2841,Salaried,OH,0
141489,40805,820,0.69,0,1,36,9.49,Education,Widowed,1,Owned,1,63754,62359,PhD,0,Own,8,2,Joint,482,Retired,GA,1
53914,16088,666,0.66,36,1,24,14.48,Personal,Widowed,2,Rented,2,56156,49251,Master's,0,Own,25,4,Joint,5076,Salaried,MI,0
30842,56927,442,0.31,17,5,12,8.56,Personal,Divorced,4,Owned,1,78371,85738,Bachelor's,0,Own,29,2,Individual,3055,Self-Employed,NC,1
106028,13119,636,0.2,15,5,60,11.72,Education,Married,1,Mortgaged,3,105614,107544,High School,0,Own,21,8,Joint,641,Self-Employed,NC,0
159464,59088,495,0.39,4,4,60,10.33,Personal,Divorced,0,Owned,3,16561,98384,PhD,0,Rent,14,2,Individual,3460,Unemployed,FL,0
54529,15733,688,0.37,17,2,48,8.08,Medical,Widowed,2,Rented,1,37145,80096,High School,0,Mortgage,5,5,Joint,1458,Salaried,OH,0
43674,51156,410,0.83,7,1,12,11.46,Education,Single,3,Rented,3,29347,2629,Master's,0,Own,21,5,Joint,4171,Self-Employed,IL,1
138576,59728,307,0.83,5,2,36,9.05,Home Improvement,Divorced,2,Mortgaged,3,60418,38086,Master's,1,Rent,3,6,Joint,5246,Unemployed,MI,0
85150,28441,774,0.36,8,5,48,10.64,Home Improvement,Widowed,1,Mortgaged,1,57178,58878,Master's,0,Rent,28,6,Joint,3252,Self-Employed,NY,1
119089,7494,643,0.62,2,5,72,6.49,Medical,Divorced,0,Rented,1,50569,57943,PhD,1,Own,33,4,Joint,3183,Self-Employed,MI,0
96067,59185,534,0.16,16,4,48,13.13,Personal,Married,0,Owned,3,68159,40224,Bachelor's,0,Mortgage,21,5,Joint,3840,Unemployed,IL,0
158368,18991,835,0.6,28,0,72,2.97,Education,Married,3,Owned,3,48465,53028,High School,0,Rent,29,5,Individual,1155,Salaried,GA,0
69369,18900,646,0.14,13,1,48,12.78,Business,Single,1,Rented,0,114738,30632,High School,0,Rent,30,11,Joint,2234,Retired,CA,0
37375,56785,815,0.73,39,0,12,10.4,Home Improvement,Divorced,1,Mortgaged,1,79417,83959,PhD,0,Rent,15,7,Joint,2292,Self-Employed,NC,0
50694,15910,353,0.43,19,5,60,15.89,Personal,Single,0,Owned,1,48945,90838,High School,0,Own,29,4,Joint,1320,Salaried,PA,1
98936,19858,324,0.18,36,4,36,13.01,Business,Widowed,4,Mortgaged,2,27112,53075,Bachelor's,1,Mortgage,19,4,Joint,2086,Salaried,TX,0
154840,6700,445,0.44,39,0,36,14.77,Medical,Married,3,Mortgaged,1,102952,9272,High School,0,Mortgage,30,9,Individual,5139,Self-Employed,OH,1
147756,48304,562,0.27,37,5,48,7.18,Education,Married,1,Owned,3,19150,46576,High School,1,Mortgage,34,10,Individual,1734,Self-Employed,GA,0
124373,24434,759,0.16,32,3,12,5.47,Business,Married,4,Owned,0,61570,73879,High School,1,Mortgage,23,5,Individual,158,Retired,TX,0
49235,9700,705,0.76,34,1,12,12.37,Home Improvement,Divorced,3,Mortgaged,2,81247,74747,Bachelor's,0,Rent,32,5,Individual,1177,Salaried,IL,1
149627,26643,480,0.17,13,3,60,10.46,Personal,Single,4,Rented,1,19492,73177,Master's,0,Mortgage,20,11,Individual,1563,Salaried,PA,0
123709,50293,406,0.81,3,3,24,10.52,Home Improvement,Widowed,4,Owned,3,53795,108167,Bachelor's,0,Mortgage,3,5,Individual,2612,Unemployed,NY,0
25191,6123,388,0.84,18,2,12,4.62,Home Improvement,Widowed,2,Rented,1,13370,106767,Bachelor's,0,Rent,9,10,Joint,2559,Retired,TX,0
85685,10108,696,0.67,25,3,36,3.7,Medical,Single,0,Rented,3,60100,15806,Master's,0,Rent,23,10,Joint,2735,Unemployed,CA,0
81167,51099,397,0.27,21,0,36,2.33,Medical,Married,3,Mortgaged,0,13311,17240,PhD,0,Mortgage,28,3,Individual,516,Salaried,NY,0
70550,48488,563,0.33,37,5,36,6.78,Personal,Divorced,5,Rented,3,58990,4558,Bachelor's,0,Rent,9,2,Individual,2343,Salaried,FL,1
68048,51521,705,0.26,24,0,36,12.59,Medical,Married,0,Rented,0,63410,10196,High School,1,Mortgage,32,6,Individual,4535,Unemployed,NC,0
59742,24594,560,0.1,39,3,36,9.82,Home Improvement,Divorced,3,Rented,1,29586,25750,Bachelor's,0,Rent,9,0,Joint,4531,Retired,TX,0
70009,39686,754,0.41,19,1,36,9.93,Business,Married,3,Owned,0,39388,80215,Master's,0,Mortgage,30,4,Individual,1662,Unemployed,TX,0
125207,8390,491,0.13,33,5,48,7.54,Business,Divorced,1,Rented,1,79849,31375,Master's,1,Mortgage,26,2,Joint,5302,Unemployed,PA,0
146712,47383,548,0.28,22,0,60,3.97,Medical,Single,5,Rented,3,19072,75179,High School,0,Rent,15,11,Individual,5479,Salaried,IL,0
67671,26528,498,0.68,42,1,60,9.66,Personal,Single,3,Mortgaged,0,15608,55025,Bachelor's,0,Mortgage,31,7,Individual,5910,Unemployed,IL,0
51163,10134,705,0.61,3,5,12,7.65,Medical,Single,0,Owned,3,13205,94838,Bachelor's,0,Own,24,11,Individual,3576,Salaried,IL,0
83587,10793,636,0.26,36,1,36,2.81,Home Improvement,Married,5,Mortgaged,1,84628,24431,High School,0,Own,23,11,Joint,3892,Retired,OH,0
128611,7607,599,0.69,34,4,48,12.81,Education,Divorced,5,Owned,2,24552,107884,Master's,0,Mortgage,3,11,Individual,5291,Unemployed,NC,1
139061,38954,412,0.75,26,0,36,14.02,Business,Widowed,3,Owned,2,52259,55035,Bachelor's,0,Rent,4,6,Joint,4655,Unemployed,MI,0
101860,53420,595,0.62,9,0,48,14.41,Education,Divorced,1,Mortgaged,2,44534,30006,Master's,0,Rent,33,1,Joint,5325,Salaried,NY,0
87467,8122,575,0.39,5,4,60,14.59,Home Improvement,Widowed,0,Rented,2,104832,86115,High School,0,Rent,29,5,Joint,4935,Self-Employed,GA,1
68322,34519,373,0.58,34,3,36,5.64,Personal,Divorced,3,Rented,1,95892,34130,PhD,0,Mortgage,27,3,Individual,4568,Retired,NY,1
141627,11136,398,0.24,29,1,12,8.39,Personal,Married,2,Rented,1,26159,106694,Master's,0,Rent,20,1,Joint,329,Retired,IL,1
37396,47377,410,0.69,21,3,72,10.33,Medical,Single,1,Mortgaged,1,61308,97344,High School,1,Mortgage,2,8,Joint,1210,Self-Employed,NC,0
147267,45731,797,0.54,21,4,48,12.03,Personal,Widowed,3,Owned,2,58415,6425,PhD,0,Mortgage,8,10,Joint,3612,Retired,NC,1
38961,19326,675,0.38,16,4,72,6.7,Personal,Single,3,Owned,1,53584,6917,Master's,0,Rent,31,4,Joint,5765,Salaried,IL,0
45588,21035,343,0.11,35,2,48,9.98,Business,Single,1,Mortgaged,2,36218,68147,PhD,0,Mortgage,25,4,Joint,3506,Salaried,CA,0
52038,39620,396,0.45,24,3,72,2.98,Education,Single,2,Mortgaged,3,43737,44420,PhD,0,Rent,12,7,Joint,2505,Self-Employed,GA,0
61904,55951,384,0.61,20,2,72,4.94,Personal,Single,1,Mortgaged,3,36928,106855,Master's,0,Mortgage,33,3,Individual,906,Salaried,CA,1
37603,13895,762,0.58,25,2,36,12.1,Home Improvement,Widowed,0,Rented,2,19264,88198,PhD,0,Mortgage,1,4,Individual,3988,Salaried,IL,0
87574,19629,590,0.76,43,0,48,12.82,Home Improvement,Widowed,4,Rented,1,20896,92761,Master's,0,Mortgage,31,6,Joint,456,Self-Employed,PA,0
106197,6595,677,0.57,4,5,72,11.16,Education,Married,0,Mortgaged,3,73920,18158,High School,1,Own,32,10,Individual,811,Self-Employed,NY,0
149311,7702,456,0.34,14,2,60,6.97,Education,Widowed,5,Rented,1,18596,52756,PhD,0,Rent,12,9,Individual,3142,Unemployed,GA,0
145613,51057,342,0.24,15,4,12,9.08,Medical,Divorced,0,Rented,3,29705,21288,High School,0,Mortgage,25,8,Joint,4097,Salaried,OH,0
81714,7490,622,0.71,8,2,36,5.16,Home Improvement,Single,0,Mortgaged,1,15456,62381,High School,0,Rent,21,7,Individual,4383,Unemployed,TX,0
111411,53860,379,0.6,20,3,36,5.82,Education,Divorced,5,Rented,2,76459,98590,Bachelor's,0,Rent,7,6,Individual,3911,Self-Employed,MI,0
153084,23048,721,0.68,41,1,48,13.29,Medical,Single,4,Owned,1,48178,48449,PhD,1,Rent,14,1,Individual,5418,Unemployed,GA,1
98350,37953,380,0.4,21,5,24,10.83,Medical,Single,0,Mortgaged,1,74470,67496,PhD,0,Mortgage,17,9,Joint,2756,Salaried,OH,1
53644,12894,549,0.79,24,1,60,14.53,Business,Single,2,Owned,2,49603,47735,Bachelor's,0,Mortgage,11,1,Individual,749,Salaried,NC,0
38799,23141,844,0.47,43,0,72,5.75,Home Improvement,Single,2,Rented,2,63784,69170,Bachelor's,0,Mortgage,23,7,Individual,3905,Self-Employed,FL,0
95680,25295,514,0.5,11,3,48,5.8,Medical,Single,2,Mortgaged,3,38237,87239,Master's,1,Own,17,8,Individual,992,Unemployed,NY,1
153408,15643,470,0.18,42,4,12,8.14,Business,Divorced,1,Rented,1,37481,11084,High School,0,Own,28,8,Individual,1708,Salaried,IL,0
39288,56209,327,0.83,13,3,36,6.49,Business,Married,1,Mortgaged,2,105429,24685,PhD,0,Mortgage,25,4,Individual,4361,Self-Employed,OH,0
74560,46153,615,0.18,44,0,24,8.84,Personal,Single,3,Owned,0,64254,58556,PhD,0,Own,30,8,Individual,4161,Retired,PA,1
132509,59642,737,0.82,36,4,72,2.79,Education,Single,0,Owned,2,51610,56436,Bachelor's,0,Rent,18,11,Joint,1887,Retired,FL,0
97217,42682,700,0.37,2,2,72,7.41,Home Improvement,Married,0,Owned,1,20613,48300,PhD,0,Rent,23,7,Joint,1967,Self-Employed,TX,0
145581,52744,622,0.68,10,1,12,4.61,Home Improvement,Single,4,Rented,1,78648,18809,High School,0,Rent,32,10,Joint,1117,Retired,NC,1
139755,28978,707,0.35,22,2,48,14.59,Business,Married,0,Mortgaged,1,22735,77009,PhD,0,Mortgage,2,3,Individual,1956,Retired,CA,0
130186,51680,595,0.55,13,4,48,3.09,Personal,Widowed,2,Owned,2,109318,75440,Bachelor's,1,Own,28,1,Joint,3689,Retired,NY,0
57414,19637,316,0.49,18,2,12,4.34,Medical,Married,4,Owned,3,67558,107796,PhD,0,Mortgage,22,2,Individual,2833,Unemployed,NC,1
30865,21904,626,0.49,24,2,72,12.44,Medical,Married,0,Owned,1,89260,81741,High School,1,Rent,6,5,Joint,274,Unemployed,TX,0
105548,15491,606,0.84,5,2,48,6.13,Education,Widowed,0,Owned,0,76483,43936,Master's,0,Own,10,0,Joint,3985,Salaried,IL,1
149596,10151,690,0.68,8,3,12,12.78,Education,Widowed,1,Rented,1,72470,108272,Master's,0,Own,1,3,Joint,5023,Retired,MI,0
98744,46212,843,0.1,39,2,36,4.46,Business,Married,2,Rented,0,12356,8650,PhD,0,Mortgage,25,10,Individual,3191,Self-Employed,NC,0
125635,19402,504,0.54,5,5,24,15.58,Home Improvement,Divorced,4,Rented,0,106670,22147,Master's,0,Mortgage,3,0,Joint,5044,Salaried,NY,1
48463,54692,343,0.42,40,3,24,10.31,Education,Single,4,Mortgaged,1,89170,59962,PhD,0,Own,33,3,Joint,432,Salaried,GA,0
81980,12678,601,0.3,22,1,12,7.77,Personal,Widowed,4,Rented,2,100458,5066,High School,0,Rent,30,2,Individual,1992,Unemployed,CA,1
94774,16534,615,0.82,2,3,24,7.25,Education,Married,0,Rented,3,118104,17775,High School,0,Own,20,11,Joint,1590,Self-Employed,MI,0
103561,19433,618,0.54,28,0,36,12.1,Home Improvement,Single,0,Mortgaged,1,111679,41032,Master's,0,Rent,3,8,Individual,2849,Unemployed,MI,0
129643,53188,844,0.31,16,4,36,15.3,Home Improvement,Single,3,Mortgaged,0,17132,24815,High School,0,Mortgage,33,7,Individual,5185,Unemployed,GA,0
143092,50394,482,0.79,25,3,12,15.81,Education,Single,1,Owned,3,55069,6000,Master's,0,Rent,15,8,Individual,3421,Salaried,OH,1
47601,29302,600,0.25,36,5,48,4.96,Business,Widowed,3,Rented,0,70726,46376,Master's,1,Rent,12,7,Individual,2579,Salaried,OH,1
73038,20516,642,0.31,20,1,72,12.98,Personal,Divorced,4,Owned,2,58466,48764,PhD,0,Own,22,4,Individual,1294,Salaried,OH,0
90048,55589,541,0.74,2,4,36,11.0,Education,Single,1,Mortgaged,2,77305,76512,Bachelor's,0,Rent,18,10,Joint,2703,Retired,TX,0
146009,39357,560,0.26,24,3,36,14.73,Medical,Widowed,5,Rented,0,55172,47798,High School,1,Rent,19,9,Joint,4559,Retired,GA,0
57106,47493,771,0.76,28,1,24,7.31,Medical,Divorced,0,Rented,0,33160,13100,Bachelor's,1,Own,8,7,Individual,5095,Self-Employed,GA,0
26994,41526,438,0.67,1,0,60,14.91,Education,Single,5,Rented,1,50620,30129,PhD,0,Rent,5,4,Individual,5556,Salaried,NY,0
33060,7133,754,0.41,42,1,36,13.17,Business,Married,0,Owned,1,16479,81927,High School,0,Own,2,9,Individual,1042,Self-Employed,TX,0
129184,23411,503,0.77,5,5,60,11.2,Home Improvement,Widowed,0,Mortgaged,1,29578,101464,PhD,0,Own,9,5,Joint,4341,Retired,FL,1
158319,57042,614,0.66,29,2,60,4.7,Medical,Married,5,Rented,1,13032,65262,PhD,0,Rent,8,8,Individual,2970,Retired,PA,0
42944,31742,661,0.34,7,1,36,13.07,Education,Widowed,1,Mortgaged,1,83537,92038,PhD,0,Mortgage,17,10,Joint,3300,Self-Employed,PA,0
122204,58347,373,0.13,11,2,36,10.64,Home Improvement,Widowed,1,Mortgaged,0,91114,43696,PhD,0,Rent,34,10,Individual,1670,Salaried,NY,0
